Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777546963,15,POST,/api/annotate,0.400000,0.000000,3100,3100,5400,5400,5400,5400,5400,5400,5400,5400,5400,6,0,2400,2827.0879723131657,1490.3674999950454,5357.99608391244,70826.0
1777546963,15,POST,/api/predict,1.300000,0.000000,4500,5100,5300,5400,5400,5800,5800,5800,5800,5800,5800,17,0,2600,3261.8153185296037,1313.4703749092296,5846.2069580564275,480.2352941176471
1777546963,15,,Aggregated,1.700000,0.000000,3100,5000,5300,5400,5400,5800,5800,5800,5800,5800,5800,23,0,2600,3148.4081847340112,1313.4703749092296,5846.2069580564275,18831.304347826088
1777546964,16,POST,/api/annotate,0.400000,0.000000,3500,3500,5400,5400,6200,6200,6200,6200,6200,6200,6200,8,0,2700,3324.2732031067135,1490.3674999950454,6157.55145798903,70826.0
1777546964,16,POST,/api/predict,1.200000,0.000000,4500,5100,5400,5400,5800,6400,6400,6400,6400,6400,6400,18,0,2600,3436.353645720778,1313.4703749092296,6403.505207970738,480.22222222222223
1777546964,16,,Aggregated,1.600000,0.000000,4500,5300,5400,5400,6200,6400,6400,6400,6400,6400,6400,26,0,2700,3401.867355685681,1313.4703749092296,6403.505207970738,22125.076923076922
1777546965,17,POST,/api/annotate,0.600000,0.000000,3500,3500,5400,5400,6200,6200,6200,6200,6200,6200,6200,8,0,2700,3324.2732031067135,1490.3674999950454,6157.55145798903,70826.0
1777546965,17,POST,/api/predict,1.300000,0.000000,5000,5300,5400,5400,6400,6900,6900,6900,6900,6900,6900,20,0,2800,3627.3262644477654,1313.4703749092296,6898.626624955796,480.2
1777546965,17,,Aggregated,1.900000,0.000000,4500,5300,5400,5400,6200,6400,6900,6900,6900,6900,6900,28,0,2800,3540.739675493179,1313.4703749092296,6898.626624955796,20579.0
1777546966,18,POST,/api/annotate,0.500000,0.000000,3500,5400,5400,6200,6200,6200,6200,6200,6200,6200,6200,8,0,2700,3324.2732031067135,1490.3674999950454,6157.55145798903,70826.0
1777546966,18,POST,/api/predict,1.400000,0.000000,5100,5400,5800,5800,6800,6900,6900,6900,6900,6900,6900,22,0,3800,3804.611348319502,1313.4703749092296,6898.626624955796,480.27272727272725
1777546966,18,,Aggregated,1.900000,0.000000,5000,5400,5400,5800,6400,6800,6900,6900,6900,6900,6900,30,0,3100,3676.5211762627587,1313.4703749092296,6898.626624955796,19239.133333333335
1777546967,19,POST,/api/annotate,0.500000,0.000000,4300,4300,5400,5400,6200,6200,6200,6200,6200,6200,6200,9,0,3100,3431.677745318868,1490.3674999950454,6157.55145798903,70826.0
1777546967,19,POST,/api/predict,1.500000,0.000000,5300,5400,6400,6800,6900,7600,7600,7600,7600,7600,7600,23,0,4300,3970.269445522243,1313.4703749092296,7614.747583982535,480.2608695652174
1777546967,19,,Aggregated,2.000000,0.000000,5000,5400,5800,6200,6800,6900,7600,7600,7600,7600,7600,32,0,3500,3818.7905298400437,1313.4703749092296,7614.747583982535,20265.0
1777546968,20,POST,/api/annotate,0.500000,0.000000,4800,5400,6200,6200,7800,7800,7800,7800,7800,7800,7800,11,0,3500,3944.974473444745,1490.3674999950454,7754.451125045307,70826.0
1777546968,20,POST,/api/predict,1.700000,0.000000,5300,5800,6400,6800,6900,7600,7600,7600,7600,7600,7600,23,0,4300,3970.269445522243,1313.4703749092296,7614.747583982535,480.2608695652174
1777546968,20,,Aggregated,2.200000,0.000000,5000,5400,6200,6400,6900,7600,7800,7800,7800,7800,7800,34,0,3800,3962.0857780854053,1313.4703749092296,7754.451125045307,23239.176470588234
1777546969,21,POST,/api/annotate,0.500000,0.000000,4800,5400,6200,6200,7800,7800,7800,7800,7800,7800,7800,11,0,3500,3944.974473444745,1490.3674999950454,7754.451125045307,70826.0
1777546969,21,POST,/api/predict,1.600000,0.000000,5300,6400,6800,6900,7600,7700,7700,7700,7700,7700,7700,25,0,4500,4160.742251561023,1313.4703749092296,7663.748917053454,480.24
1777546969,21,,Aggregated,2.100000,0.000000,5000,5800,6400,6800,7600,7700,7800,7800,7800,7800,7800,36,0,4300,4094.813208247716,1313.4703749092296,7754.451125045307,21974.777777777777
1777546970,22,POST,/api/annotate,0.700000,0.000000,5400,5500,6200,6200,7800,7800,7800,7800,7800,7800,7800,12,0,3500,4077.4843541536634,1490.3674999950454,7754.451125045307,70826.0
1777546970,22,POST,/api/predict,1.500000,0.000000,5900,6800,6900,7600,7700,7800,7800,7800,7800,7800,7800,27,0,5000,4358.377904191406,1313.4703749092296,7765.025541069917,480.2962962962963
1777546970,22,,Aggregated,2.200000,0.000000,5500,6200,6800,6900,7700,7800,7800,7800,7800,7800,7800,39,0,4500,4271.949119564409,1313.4703749092296,7765.025541069917,22125.128205128207
1777546971,23,POST,/api/annotate,0.700000,0.000000,5400,5500,6200,6200,7800,7800,7800,7800,7800,7800,7800,12,0,3500,4077.4843541536634,1490.3674999950454,7754.451125045307,70826.0
1777546971,23,POST,/api/predict,1.500000,0.000000,6400,6900,7600,7700,7800,8500,8500,8500,8500,8500,8500,29,0,5000,4566.42307890258,1313.4703749092296,8494.848374975845,480.2758620689655
1777546971,23,,Aggregated,2.200000,0.000000,5900,6400,6900,7600,7800,7800,8500,8500,8500,8500,8500,41,0,4800,4423.3190619028965,1313.4703749092296,8494.848374975845,21069.268292682926
1777546972,24,POST,/api/annotate,0.800000,0.000000,5500,6200,6900,6900,7800,7800,7800,7800,7800,7800,7800,13,0,4300,4293.961868603499,1490.3674999950454,7754.451125045307,70826.0
1777546972,24,POST,/api/predict,1.400000,0.000000,6800,7600,7700,7800,8500,8800,8800,8800,8800,8800,8800,30,0,5000,4707.716024907616,1313.4703749092296,8805.21145905368,480.3
1777546972,24,,Aggregated,2.200000,0.000000,6300,6900,7600,7700,7800,8500,8800,8800,8800,8800,8800,43,0,5000,4582.627559048232,1313.4703749092296,8805.21145905368,21747.60465116279
1777546973,25,POST,/api/annotate,0.800000,0.000000,5500,6900,7800,7800,8900,8900,8900,8900,8900,8900,8900,14,0,4300,4620.924904776205,1490.3674999950454,8871.444375021383,70826.0
1777546973,25,POST,/api/predict,1.300000,0.000000,6900,7700,7700,7800,8500,8800,8800,8800,8800,8800,8800,31,0,5100,4802.88251468371,1313.4703749092296,8805.21145905368,480.2903225806452
1777546973,25,,Aggregated,2.100000,0.000000,6800,7600,7700,7800,8500,8800,8900,8900,8900,8900,8900,45,0,5000,4746.273480490264,1313.4703749092296,8871.444375021383,22365.62222222222
1777546974,26,POST,/api/annotate,0.800000,0.000000,5500,6900,7800,7800,8900,8900,8900,8900,8900,8900,8900,14,0,4300,4620.924904776205,1490.3674999950454,8871.444375021383,70826.0
1777546974,26,POST,/api/predict,1.400000,0.000000,7600,7700,8300,8500,8800,9200,9200,9200,9200,9200,9200,33,0,5300,5041.3096287344215,1313.4703749092296,9153.46458402928,480.24242424242425
1777546974,26,,Aggregated,2.200000,0.000000,6900,7700,7800,8300,8800,8900,9200,9200,9200,9200,9200,47,0,5100,4916.088647129846,1313.4703749092296,9153.46458402928,21434.297872340427
1777546975,27,POST,/api/annotate,0.700000,0.000000,6900,6900,7800,7800,8900,8900,8900,8900,8900,8900,8900,14,0,4300,4620.924904776205,1490.3674999950454,8871.444375021383,70826.0
1777546975,27,POST,/api/predict,1.400000,0.000000,7700,8300,8500,8600,8800,9200,9200,9200,9200,9200,9200,35,0,5400,5213.470610693496,1313.4703749092296,9153.46458402928,480.2857142857143
1777546975,27,,Aggregated,2.100000,0.000000,7700,7800,8500,8600,8900,9200,9200,9200,9200,9200,9200,49,0,5300,5044.17183757427,1313.4703749092296,9153.46458402928,20579.061224489797
1777546976,28,POST,/api/annotate,0.700000,0.000000,6900,6900,7800,7800,8900,8900,8900,8900,8900,8900,8900,14,0,4300,4620.924904776205,1490.3674999950454,8871.444375021383,70826.0
1777546976,28,POST,/api/predict,1.400000,0.000000,7800,8300,8600,8800,9200,9500,9500,9500,9500,9500,9500,37,0,5400,5408.667328820967,1313.4703749092296,9490.673209074885,480.2432432432432
1777546976,28,,Aggregated,2.100000,0.000000,7700,8200,8500,8600,8900,9200,9500,9500,9500,9500,9500,51,0,5400,5192.424310455738,1313.4703749092296,9490.673209074885,19790.843137254902
1777546977,29,POST,/api/annotate,0.600000,0.000000,7800,7800,8900,8900,8900,8900,8900,8900,8900,8900,8900,14,0,4300,4620.924904776205,1490.3674999950454,8871.444375021383,70826.0
1777546977,29,POST,/api/predict,1.600000,0.000000,8200,8500,8800,8800,9200,9500,9500,9500,9500,9500,9500,39,0,5800,5571.370386754354,1313.4703749092296,9490.673209074885,480.2564102564103
1777546977,29,,Aggregated,2.200000,0.000000,8200,8500,8800,8900,9200,9500,9500,9500,9500,9500,9500,53,0,5400,5320.3093160431445,1313.4703749092296,9490.673209074885,19062.150943396227
1777546978,30,POST,/api/annotate,0.600000,0.000000,8900,8900,9600,9600,9600,9600,9600,9600,9600,9600,9600,15,0,4800,4950.49369445381,1490.3674999950454,9564.456749940291,70826.0
1777546978,30,POST,/api/predict,1.500000,0.000000,8200,8600,8800,9000,9500,10000,10000,10000,10000,10000,10000,41,0,5900,5722.18692986147,1313.4703749092296,9980.087665957399,480.2682926829268
1777546978,30,,Aggregated,2.100000,0.000000,8200,8600,8900,9000,9500,9600,10000,10000,10000,10000,10000,56,0,5400,5515.48338466299,1313.4703749092296,9980.087665957399,19322.875
1777546979,31,POST,/api/annotate,0.600000,0.000000,8900,8900,9600,9600,9600,9600,9600,9600,9600,9600,9600,15,0,4800,4950.49369445381,1490.3674999950454,9564.456749940291,70826.0
1777546979,31,POST,/api/predict,1.600000,0.000000,8300,8600,9000,9200,10000,11000,11000,11000,11000,11000,11000,43,0,6300,5859.996525194431,1313.4703749092296,10794.620541972108,480.2325581395349
1777546979,31,,Aggregated,2.200000,0.000000,8300,8800,9000,9200,9600,10000,11000,11000,11000,11000,11000,58,0,5500,5624.7802758649605,1313.4703749092296,10794.620541972108,18673.103448275862
1777546980,32,POST,/api/annotate,0.500000,0.000000,8900,8900,9600,9600,9600,9600,9600,9600,9600,9600,9600,15,0,4800,4950.49369445381,1490.3674999950454,9564.456749940291,70826.0
1777546980,32,POST,/api/predict,1.600000,0.000000,8500,8800,9200,9500,11000,11000,11000,11000,11000,11000,11000,45,0,6400,5985.8424472079305,1313.4703749092296,10858.311666059308,480.24444444444447
1777546980,32,,Aggregated,2.100000,0.000000,8500,8900,9200,9500,10000,11000,11000,11000,11000,11000,11000,60,0,5800,5727.0052590194,1313.4703749092296,10858.311666059308,18066.683333333334
1777546981,33,POST,/api/annotate,0.400000,0.000000,8900,8900,9600,9600,9600,9600,9600,9600,9600,9600,9600,15,0,4800,4950.49369445381,1490.3674999950454,9564.456749940291,70826.0
1777546981,33,POST,/api/predict,1.700000,0.000000,8600,9000,9500,10000,11000,12000,12000,12000,12000,12000,12000,47,0,6500,6138.774674623571,1313.4703749092296,11761.640540906228,480.21276595744683
1777546981,33,,Aggregated,2.100000,0.000000,8600,9000,9500,9600,11000,11000,12000,12000,12000,12000,12000,62,0,5900,5851.287340711532,1313.4703749092296,11761.640540906228,17499.354838709678
1777546982,34,POST,/api/annotate,0.300000,0.000000,9600,9600,13000,13000,13000,13000,13000,13000,13000,13000,13000,16,0,4800,5423.143643238291,1490.3674999950454,12512.892875005491,70826.0
1777546982,34,POST,/api/predict,1.800000,0.000000,8300,9000,9500,10000,11000,12000,12000,12000,12000,12000,12000,48,0,6500,6181.8667395685525,1313.4703749092296,11761.640540906228,480.2083333333333
1777546982,34,,Aggregated,2.100000,0.000000,8600,9200,9600,10000,11000,12000,13000,13000,13000,13000,13000,64,0,6200,5992.185965485987,1313.4703749092296,12512.892875005491,18066.65625
1777546983,35,POST,/api/annotate,0.300000,0.000000,9600,9600,13000,13000,13000,13000,13000,13000,13000,13000,13000,17,0,5400,5589.94156369419,1490.3674999950454,12512.892875005491,70826.0
1777546983,35,POST,/api/predict,1.800000,0.000000,8600,9200,10000,11000,12000,13000,13000,13000,13000,13000,13000,49,0,6600,6315.808895393275,1313.4703749092296,12745.032374979928,480.16326530612247
1777546983,35,,Aggregated,2.100000,0.000000,8600,9500,10000,11000,12000,13000,13000,13000,13000,13000,13000,66,0,6300,6128.843067531389,1313.4703749092296,12745.032374979928,18599.545454545456
1777546984,36,POST,/api/annotate,0.300000,0.000000,8900,8900,9600,9600,13000,13000,13000,13000,13000,13000,13000,19,0,5500,5870.566603041401,1490.3674999950454,12512.892875005491,70826.0
1777546984,36,POST,/api/predict,1.900000,0.000000,9000,10000,11000,11000,13000,14000,14000,14000,14000,14000,14000,50,0,6600,6462.483288326766,1313.4703749092296,13649.528542067856,480.18
1777546984,36,,Aggregated,2.200000,0.000000,8600,9600,11000,11000,13000,13000,14000,14000,14000,14000,14000,69,0,6500,6299.491737306159,1313.4703749092296,13649.528542067856,19850.768115942028
1777546985,37,POST,/api/annotate,0.400000,0.000000,9600,9600,13000,13000,14000,14000,14000,14000,14000,14000,14000,20,0,5500,6265.738445793977,1490.3674999950454,13774.00345809292,70826.0
1777546985,37,POST,/api/predict,1.800000,0.000000,9000,10000,11000,12000,13000,14000,14000,14000,14000,14000,14000,51,0,6800,6500.691637262136,1313.4703749092296,13649.528542067856,480.11764705882354
1777546985,37,,Aggregated,2.200000,0.000000,9000,10000,11000,12000,13000,14000,14000,14000,14000,14000,14000,71,0,6600,6434.507639665471,1313.4703749092296,13774.00345809292,20295.859154929578
1777546986,38,POST,/api/annotate,0.400000,0.000000,8900,9600,13000,13000,14000,14000,14000,14000,14000,14000,14000,21,0,6200,6391.892787662246,1490.3674999950454,13774.00345809292,70826.0
1777546986,38,POST,/api/predict,1.800000,0.000000,10000,11000,12000,13000,14000,15000,15000,15000,15000,15000,15000,52,0,6800,6655.444320506202,1313.4703749092296,14547.83116595354,480.13461538461536
1777546986,38,,Aggregated,2.200000,0.000000,8900,11000,12000,13000,14000,14000,15000,15000,15000,15000,15000,73,0,6800,6579.628126126433,1313.4703749092296,14547.83116595354,20716.616438356163
1777546987,39,POST,/api/annotate,0.500000,0.000000,8900,9600,13000,13000,14000,14000,14000,14000,14000,14000,14000,21,0,6200,6391.892787662246,1490.3674999950454,13774.00345809292,70826.0
1777546987,39,POST,/api/predict,1.600000,0.000000,10000,11000,13000,14000,15000,15000,15000,15000,15000,15000,15000,54,0,6900,6867.957210638216,1313.4703749092296,15462.352583068423,480.14814814814815
1777546987,39,,Aggregated,2.100000,0.000000,9300,11000,13000,13000,14000,15000,15000,15000,15000,15000,15000,75,0,6900,6734.659172204944,1313.4703749092296,15462.352583068423,20176.986666666668
1777546988,40,POST,/api/annotate,0.600000,0.000000,9600,13000,14000,14000,16000,16000,16000,16000,16000,16000,16000,22,0,6200,6806.637746176089,1490.3674999950454,15516.281874966808,70826.0
1777546988,40,POST,/api/predict,1.500000,0.000000,11000,12000,13000,14000,15000,15000,15000,15000,15000,15000,15000,55,0,7300,6914.905675735578,1313.4703749092296,15462.352583068423,480.1636363636364
1777546988,40,,Aggregated,2.100000,0.000000,9500,12000,13000,14000,15000,15000,16000,16000,16000,16000,16000,77,0,6900,6883.971981575724,1313.4703749092296,15516.281874966808,20578.974025974025
1777546989,41,POST,/api/annotate,0.700000,0.000000,13000,14000,16000,16000,16000,16000,16000,16000,16000,16000,16000,23,0,6900,7223.056106863584,1490.3674999950454,16384.260041988455,70826.0
1777546989,41,POST,/api/predict,1.400000,0.000000,10000,12000,13000,14000,15000,15000,15000,15000,15000,15000,15000,56,0,7300,6971.925470955154,1313.4703749092296,15462.352583068423,480.17857142857144
1777546989,41,,Aggregated,2.100000,0.000000,10000,13000,14000,14000,15000,16000,16000,16000,16000,16000,16000,79,0,7300,7045.039453561406,1313.4703749092296,16384.260041988455,20960.607594936708
1777546990,42,POST,/api/annotate,0.600000,0.000000,13000,14000,16000,16000,16000,16000,16000,16000,16000,16000,16000,23,0,6900,7223.056106863584,1490.3674999950454,16384.260041988455,70826.0
1777546990,42,POST,/api/predict,1.500000,0.000000,11000,13000,14000,15000,15000,16000,16000,16000,16000,16000,16000,58,0,7400,7183.507685334791,1313.4703749092296,15681.046916986816,480.2068965517241
1777546990,42,,Aggregated,2.100000,0.000000,11000,13000,14000,15000,16000,16000,16000,16000,16000,16000,16000,81,0,7400,7194.737484040497,1313.4703749092296,16384.260041988455,20454.938271604937
1777546991,43,POST,/api/annotate,0.700000,0.000000,13000,14000,16000,16000,16000,16000,16000,16000,16000,16000,16000,23,0,6900,7223.056106863584,1490.3674999950454,16384.260041988455,70826.0
1777546991,43,POST,/api/predict,1.400000,0.000000,11000,13000,15000,15000,16000,16000,16000,16000,16000,16000,16000,60,0,7500,7390.231873624725,1313.4703749092296,16233.949208981358,480.1666666666667
1777546991,43,,Aggregated,2.100000,0.000000,13000,14000,15000,16000,16000,16000,16000,16000,16000,16000,16000,83,0,7500,7343.906058739108,1313.4703749092296,16384.260041988455,19973.590361445782
1777546992,44,POST,/api/annotate,0.800000,0.000000,14000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,24,0,6900,7620.263124951937,1490.3674999950454,16756.02454098407,70826.0
1777546992,44,POST,/api/predict,1.300000,0.000000,11000,14000,15000,15000,16000,16000,16000,16000,16000,16000,16000,61,0,7600,7455.6187834842585,1313.4703749092296,16233.949208981358,480.1803278688525
1777546992,44,,Aggregated,2.100000,0.000000,13000,15000,16000,16000,16000,17000,17000,17000,17000,17000,17000,85,0,7600,7502.106597545721,1313.4703749092296,16756.02454098407,20342.529411764706
1777546993,45,POST,/api/annotate,0.800000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,24,0,6900,7620.263124951937,1490.3674999950454,16756.02454098407,70826.0
1777546993,45,POST,/api/predict,1.400000,0.000000,12000,15000,15000,16000,16000,17000,17000,17000,17000,17000,17000,63,0,7700,7678.567066151161,1313.4703749092296,17121.38716701884,480.1587301587302
1777546993,45,,Aggregated,2.200000,0.000000,14000,15000,16000,16000,17000,17000,17000,17000,17000,17000,17000,87,0,7700,7662.483220303099,1313.4703749092296,17121.38716701884,19885.908045977012
1777546994,46,POST,/api/annotate,0.800000,0.000000,16000,16000,17000,17000,18000,18000,18000,18000,18000,18000,18000,25,0,7800,8031.903813313693,1490.3674999950454,17911.28033399582,70826.0
1777546994,46,POST,/api/predict,1.200000,0.000000,12000,15000,16000,16000,17000,18000,18000,18000,18000,18000,18000,65,0,7700,7911.926454499077,1313.4703749092296,18206.132624996826,480.16923076923075
1777546994,46,,Aggregated,2.000000,0.000000,14000,16000,16000,16000,17000,18000,18000,18000,18000,18000,18000,90,0,7700,7945.253498614248,1313.4703749092296,18206.132624996826,20020.67777777778
1777546995,47,POST,/api/annotate,0.700000,0.000000,17000,17000,18000,18000,18000,18000,18000,18000,18000,18000,18000,26,0,7800,8423.551644185163,1490.3674999950454,18214.747415971942,70826.0
1777546995,47,POST,/api/predict,1.400000,0.000000,12000,15000,16000,16000,17000,18000,18000,18000,18000,18000,18000,66,0,7700,7976.383652793822,1313.4703749092296,18206.132624996826,480.1666666666667
1777546995,47,,Aggregated,2.100000,0.000000,15000,16000,16000,17000,18000,18000,18000,18000,18000,18000,18000,92,0,7800,8102.757215578332,1313.4703749092296,18214.747415971942,20360.510869565216
1777546996,48,POST,/api/annotate,0.700000,0.000000,17000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,28,0,8000,8935.160869029849,1490.3674999950454,18282.54345897585,70826.0
1777546996,48,POST,/api/predict,1.400000,0.000000,12000,15000,16000,16000,17000,18000,18000,18000,18000,18000,18000,66,0,7700,7976.383652793822,1313.4703749092296,18206.132624996826,480.1666666666667
1777546996,48,,Aggregated,2.100000,0.000000,15000,16000,17000,17000,18000,18000,18000,18000,18000,18000,18000,94,0,7800,8261.976866140723,1313.4703749092296,18282.54345897585,21434.244680851065
